temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,shortwave_radiation_backwards_sfc,angle_of_incidence,zenith,azimuth,power_output
289.48,61,1015.8,0,0,563.37,9.4925654,51.512537,188.44805,192.38597
290.18,53,1015.7,0,0,607.87,22.386374,54.928598,206.3657,184.7025
289.61,47,1016.5,0,0,490.39,36.890753,61.326034,222.03991,258.41179
289.04,43,1016.4,0,0,470.81,51.58343,69.852468,235.28178,70.455833
288.01,45,1016.9,0,0,337.31,62.384206,76.984436,243.785,1.7625
277.21,95,1022.6,0,0,0,82.343426,91.540299,102.43531,36.746111
277.21,95,1023.8,0,0,3.56,67.755376,80.927014,112.49881,171.51352
277.67,93,1023.9,0,0,70.31,53.06082,70.98047,123.68589,262.74306
278.46,91,1023.2,0,0,152.19,38.38196,62.33233,136.70462,284.59984
281.53,70,1022.4,0,0,349.77,23.88497,55.735569,152.09546,527.46083
283.67,58,1021.1,0,0,566.04,10.707003,52.03455,169.75398,803.38583
285.2,54,1020.6,0,0,595.41,9.7657404,51.871099,188.44928,1299.0854
286.13,50,1020.6,0,0,577.61,22.518073,55.277523,206.26504,1531.3214
286.63,47,1019.7,0,0,550.02,36.974782,61.652624,221.87127,679.32158
286.53,48,1019.4,0,0,462.8,51.641838,70.154088,235.07546,135.97611
285.89,51,1019.5,0,0,319.51,62.42745,77.268872,243.56197,6.8767857
274.66,83,1026,0,0,0,82.287585,91.748048,102.7294,450.02361
275.21,79,1026.6,0,0,5.34,67.712027,81.14557,112.78302,1158.1569
279.15,56,1025.8,0,0,131.72,53.034598,71.225408,123.96172,1808.038
281.64,48,1025.8,0,0,301.71,38.376707,62.608974,136.9623,2406.3933
283.91,40,1024.5,0,0,445,23.935701,56.051754,152.29288,2683.0975
285.94,37,1023.6,0,0,547.35,10.90894,52.379517,169.86349,2748.8261
287.82,47,1023.2,0,0,599.86,10.039444,52.226651,188.4475,2611.8014
288.74,47,1022.8,0,0,603.42,22.651191,55.623048,206.16327,2253.9906
289.4,48,1022.9,0,0,554.47,37.058619,61.975691,221.70263,1111.5136
289.48,50,1022.1,0,0,456.57,51.699118,70.452114,234.86952,47.08
289.09,52,1022.6,0,0,318.62,62.346037,77.464162,243.24897,0.10185185
280.74,90,1023.7,0,0,0,82.234874,91.955939,103.01968,237.54278
281.03,88,1023.6,0,0,5.34,67.672224,81.364203,113.06295,625.905
283.48,74,1023.1,0,0,129.94,53.019543,71.473828,124.22571,1337.0539
287.64,59,1022.9,0,0,300.82,38.393476,62.892319,137.19582,1798.8583
290.45,49,1021.3,0,0,443.22,23.993374,56.366727,152.48463,1506.2419
292.26,42,1020.2,0,0,548.24,11.11799,52.722311,169.96812,1602.4248
293.61,37,1019,0,0,588.29,10.313914,52.579236,188.44265,904.55361
294.19,37,1018.7,0,0,593.63,22.785515,55.965184,206.06026,760.62194
293.93,38,1017.9,0,0,483.27,37.142119,62.295203,221.53384,359.92222
293.65,39,1017.9,0,0,352.44,51.75516,70.746479,234.66387,56.954167
281.88,74,1020,0,0,0,82.185133,92.163898,103.3063,23.360391
281.69,75,1020.8,0,0,5.34,67.635998,81.582853,113.33849,121.94833
284.17,66,1020.2,0,0,129.94,53.005321,71.720453,124.48818,240.25569
286.33,58,1020.2,0,0,206.48,38.407019,63.171511,137.43307,227.94111
287.7,53,1019.9,0,0,203.81,24.057791,56.680268,152.67058,650.20518
290.15,45,1018.5,0,0,413.85,11.332947,53.06268,170.06783,399.26806
289.93,43,1018.4,0,0,264.33,10.588224,52.928599,188.43475,636.71982
290.86,41,1017.9,0,0,353.33,22.920748,56.303697,205.95607,337.26444
291.36,39,1018.1,0,0,401.39,37.225122,62.610955,221.36499,192.91707
291.24,39,1017.9,0,0,274.12,51.80985,71.037006,234.45858,140.78346
291.07,39,1017.7,0,0,210.04,61.572544,77.426625,242.17554,0.0125
281.76,77,1020.6,0,0,0,82.139657,92.372822,103.58833,229.05444
281.57,78,1021.6,0,0,4.45,67.603383,81.80147,113.60953,654.4925
285.21,68,1020.8,0,0,131.72,52.995398,71.966959,124.74558,1505.8628
288.35,56,1019.7,0,0,299.93,38.425711,63.450059,137.66468,2131.4292
289.45,53,1020,0,0,433.43,24.128808,56.992322,152.85074,2660.9058
290.36,49,1019.1,0,0,532.22,11.55346,53.400571,170.16261,2154.9019
289.95,50,1018.4,0,0,558.92,10.862157,53.274682,188.42376,1638.9419
290.03,49,1018.5,0,0,439.66,23.056643,56.638513,205.85063,1846.9892
290.45,48,1017.4,0,0,414.74,37.307474,62.922854,221.19601,921.64278
290.63,49,1016.5,0,0,379.14,51.863072,71.323588,234.25361,126.20889
290.36,50,1016.8,0,0,290.14,62.219517,78.117024,242.40617,0.1
283.62,92,1012.5,0.1,0,0,82.097376,92.581913,103.86648,32.135556
283.62,91,1012.7,0.1,0,1.78,67.574399,82.019998,113.87601,84.506667
284.68,86,1012.1,0.1,0,64.08,52.989788,72.213316,124.99786,554.60483
285.75,82,1012.1,0.1,0,167.32,38.449522,63.72793,137.89063,910.30795
287.02,77,1011.7,0.1,0,337.31,24.20628,57.302864,153.02514,201.59944
287.88,73,1010.3,0.2,0,524.21,11.779188,53.73597,170.25248,252.90611
287.42,72,1011.7,0.3,0,569.6,11.135813,53.617472,188.40963,167.18444
286.93,74,1011.3,0.4,0,459.24,23.192988,56.969595,205.74385,455.64367
287.45,71,1011,0.4,0,330.19,37.389024,63.230836,221.0268,719.69583
287.46,71,1010.4,0.3,0,270.56,51.914712,71.606139,234.0489,114.56722
286.96,73,1010.5,0.3,0,293.7,61.648046,77.965194,241.73687,4.1825
281.67,80,1011.5,0,0,0,82.057974,92.790793,104.14083,6.8413889
281.68,82,1011.8,0.1,0,0.89,67.549104,82.238358,114.13773,213.59472
283.11,75,1012,0,0,81.88,52.988499,72.45936,125.2448,484.93113
283.87,69,1012.5,0.4,0,122.82,38.478394,64.004889,138.11069,737.46333
285.09,51,1012.2,0,0,331.97,24.289943,57.611582,153.19357,1039.8482
284.98,37,1012.7,0,0,535.78,12.0087,54.068509,170.33735,1097.8551
285.59,58,1011.4,0,0,290.14,11.407782,53.956592,188.3924,646.18921
286.02,42,1011.2,0,0,384.48,23.329426,57.296606,205.63585,1391.8825
286.34,43,1011.6,0,0,396.94,37.469594,63.534621,220.85752,364.63889
285.58,46,1011.2,0,0,339.98,51.964649,71.884433,233.84459,54.450796
284.82,48,1011.4,0,0,114.81,61.791036,78.303087,241.59764,0.47583333
274.51,89,1017.1,0,0,0,82.023495,93.000821,104.40983,386.12917
274.37,91,1018.1,0,0,1.78,67.527485,82.456523,114.39471,707.16685
278.6,79,1017.4,0,0,113.03,52.991542,72.70516,125.48649,1179.4407
281.34,68,1017.2,0,0,284.8,38.512306,64.281054,138.32503,952.41383
282.86,62,1016.8,0,0,419.19,24.379736,57.918659,153.35623,1810.3421
284.19,56,1016.3,0,0,523.32,12.242688,54.398429,170.41729,1701.5575
285.69,53,1015.6,0,0,572.27,11.67911,54.29228,188.37196,1084.4826
286.21,50,1016,0,0,583.84,23.465847,57.619721,205.52639,826.24187
286.34,49,1016.6,0,0,535.78,37.549056,63.834296,220.68791,283.20611
286.17,50,1015.8,0,0,439.66,52.012772,72.158482,233.64047,53.095278
281.13,92,1019.4,0,0,0,81.989303,93.208702,104.67671,36.133611
281.61,89,1020,0,0,0.89,67.50959,82.674401,114.64675,252.42222
283.23,81,1019.7,0,0,72.09,52.998914,72.950542,125.7227,603.13944
284.12,79,1019.8,0,0,87.22,38.551183,64.556174,138.53341,1000.3217
286.98,66,1019,0,0,280.35,24.47536,58.223768,153.51291,1018.4706
288.82,60,1018.7,0,0,490.39,12.47967,54.725344,170.49222,1345.2992
290.46,62,1018.1,0,0,472.59,11.948455,54.62415,188.34837,2284.5083
290.29,62,1018.2,0,0,336.42,23.601897,57.938594,205.41561,878.34083
290.73,59,1018.4,0,0,355.11,37.627233,64.129575,220.51812,409.17583
290.81,57,1017.3,0,0,350.66,52.058965,72.428059,233.4367,100.02687
289.74,60,1017.4,0,0,295.48,61.37861,78.488991,240.80997,0.35
281.92,95,1018.1,0,0,0,81.961731,93.418953,104.93707,16.200556
282.14,95,1018,0,0,0.89,67.495416,82.89193,114.89378,646.49361
284.71,82,1017.3,0,0,107.69,53.010611,73.195482,125.95343,886.31891
286.48,73,1018.9,0,0,280.35,38.594974,64.830233,138.73585,2389.4042
288.31,64,1017.8,0,0,410.29,24.57666,58.526906,153.66366,2577.9178
289.81,54,1016.9,0,0,486.83,12.719614,55.049271,170.56217,2567.3583
290.41,55,1018.4,0,0,566.04,12.216019,54.952213,188.32158,2270.415
291.08,51,1017,0,0,567.82,23.737394,58.253213,205.30341,1034.8822
291.34,50,1016,0,0,521.54,37.703988,64.420415,220.34808,293.04333
291.35,49,1016.2,0,0,423.64,51.622275,72.385241,232.84641,26.690638
282.91,93,1015.9,0,0,0,92.300283,101.66543,98.536988,9.0694444
282.51,93,1015.9,0,0,0,81.941039,93.631768,105.19078,286.66292
282.29,93,1016.1,0,0,0,67.484974,83.109029,115.13571,427.35833
282.99,89,1016.3,0,0,59.63,53.026617,73.43988,126.17854,1409.4642
283.81,85,1017,0.1,0,174.44,38.6436,65.103101,138.93227,1286.9806
285,82,1016.9,0.4,0,311.5,24.683398,58.827917,153.80843,1310.0789
286.02,78,1016.7,0.3,0,333.75,12.96187,55.370038,170.62712,995.92444
286.38,74,1017,0,0,301.71,12.481326,55.276299,188.2916,685.95694
287.44,70,1016.8,0,0,314.17,23.872083,58.563413,205.18981,498.04111
288.1,67,1016.9,0,0,310.61,37.77917,64.706662,220.1778,250.04685
288.14,66,1016.8,0,0,276.79,52.145141,72.953443,233.03005,56.735052
288.08,66,1017.6,0,0,215.38,61.91213,79.311214,240.73296,0.31190476
280.78,92,1020.2,0,0,0,67.478258,83.325614,115.37244,2.1241667
282.92,79,1019.8,0,0,101.46,53.046911,73.683658,126.39799,23.308522
284.84,70,1019.2,0,0,265.22,38.696983,65.374684,139.12262,444.00333
285.96,65,1018.8,0,0,321.29,24.795358,59.126701,153.94722,501.88944
287.23,61,1017.9,0,0,469.03,13.206067,55.687545,170.68707,469.48639
288.31,54,1018.4,0,0,552.69,12.744179,55.596306,188.25841,356.81972
288.92,52,1017.5,0,0,557.14,24.005745,58.869089,205.0748,228.5125
289.1,49,1016.8,0,0,500.18,37.85264,64.988207,220.00728,87.856944
288.74,50,1015.8,0,0,327.52,52.186529,73.210122,232.82837,6.6197222
280.98,82,1011.6,2.3,0,0,67.475219,83.541584,115.60391,87.615
281.22,82,1013,0.3,0,97.01,53.071463,73.926789,126.61178,340.48306
281.88,83,1013.2,0,0,172.66,38.755046,65.64497,139.30697,647.295
282.96,79,1012.9,0.1,0,299.04,24.91238,59.423268,154.08009,1794.42
283.67,75,1012.6,0.1,0,453.01,13.452277,56.001825,170.74208,1523.8106
283.48,76,1010.7,0.1,0,399.61,13.004938,55.912273,188.222,1817.1036
283.68,73,1010.5,0,0,367.57,24.138261,59.170257,204.95828,440.14
283.35,73,1011,0,0,266.11,37.924286,65.26503,219.83642,76.145278
283.06,73,1010.9,0,0,218.94,50.27398,72.230875,231.03622,0.032539683
279.13,93,1014.5,0,0,0,81.526381,93.980161,106.16322,22.870175
279.13,93,1015,0.1,0,0,67.475873,83.756837,115.82999,157.9622
280.5,85,1015.3,0.3,0,97.9,53.100228,74.16909,126.81973,466.22972
281.77,78,1016.3,0.3,0,255.43,38.817665,65.913714,139.48513,539.47333
283,74,1015.7,0.2,0,393.38,25.034117,59.717314,154.20693,860.99194
284.29,70,1015.4,0,0,495.73,13.69937,56.312542,170.79211,394.00944
286.91,65,1015.1,0.2,0,199.36,13.262543,56.223862,188.18243,164.875
287.07,62,1015.4,0.5,0,187.79,24.2693,59.466615,204.8404,146.5776
286.95,61,1015.7,0.2,0,182.45,37.993954,65.536885,219.66538,259.18582
286.8,60,1015.9,0.2,0,148.63,52.257428,73.705393,232.42253,66.413333
282.04,92,1019,0.3,0,0,80.144106,93.122537,107.2736,32.070652
282.35,92,1019.1,0.2,0,0,67.480154,83.971261,116.05063,225.22591
284.12,85,1019,0.2,0,75.65,53.133161,74.410527,127.02185,594.15389
285.33,80,1019.2,0.2,0,190.46,38.884746,66.180898,139.65717,644.89
286.14,79,1018.9,0.2,0,194.02,25.160402,60.008848,154.32783,531.01583
286.25,80,1018.7,0.1,0,187.79,13.947443,56.619717,170.83721,814.23306
287.34,74,1019.9,0.4,0,493.95,13.517312,56.531101,188.13969,766.84444
287,76,1019.6,0.2,0,315.95,24.398749,59.758173,204.72109,367.20361
287.87,69,1019.7,0,0,342.65,38.06154,65.803749,219.4941,210.95528
287.4,69,1019,0,0,205.59,51.814012,73.642719,231.83763,9.4136905
281.73,93,1022.3,0,0,0,79.388136,92.746282,107.97906,4.1954167
281.7,92,1022.6,0,0,0,67.488029,84.184739,116.26574,167.43798
283.01,86,1023,0,0,44.5,53.170202,74.650972,127.21806,359.20944
285.15,81,1023.3,0,0,206.48,38.956164,66.446368,139.82303,668.64012
286.85,64,1023,0,0,344.43,25.29095,60.297693,154.44274,568.97944
288.21,58,1022.4,0,0,445.89,14.195946,56.923177,170.8774,783.62278
289.87,53,1022.5,0,0,372.91,13.768851,56.833823,188.09381,596.21083
291.13,52,1022.1,0,0,486.83,24.526389,60.044776,204.60039,320.10111
291.95,51,1021.9,0,0,473.48,38.126923,66.065484,219.32263,122.23064
291.6,57,1021.7,0,0,358.67,52.083263,74.030544,231.82908,32.23908
282.09,98,1025.9,0,0,0,81.882891,94.90042,106.62006,133.98887
281.83,98,1026.6,0,0,0,67.499444,84.397152,116.47525,853.72446
283.4,94,1026.6,0,0,77.43,53.211289,74.890328,127.40831,1797.2157
287.55,76,1025.8,0,0,245.64,39.031794,66.710013,139.98269,2304.9853
289.92,66,1025.5,0,0,379.14,25.425513,60.583737,154.5517,2529.3347
291.4,60,1024.8,0,0,478.82,14.444558,57.22281,170.91272,2560.4694
292.68,57,1025.2,0,0,532.22,14.01699,57.131921,188.04483,2422.7904
293.47,54,1025,0,0,534,24.652041,60.32632,204.47834,1845.4475
293.8,52,1024.7,0,0,484.16,38.189993,66.321992,219.151,616.87496
293.69,53,1024.1,0,0,396.05,52.347348,74.411469,231.8187,17.447222
282.42,94,1027,0,0,0,81.887078,95.112062,106.8402,181.56389
282.39,96,1027.6,0,0,0,67.514347,84.608378,116.67908,1114.5098
285.19,90,1027.5,0,0,74.76,53.256349,75.128475,127.59255,1863.6458
288.21,76,1027.4,0,0,236.74,39.1115,66.9717,140.13613,2318.9053
289.99,65,1026.8,0,0,372.91,25.563816,60.866833,154.65471,2561.1805
291.11,59,1026.3,0,0,474.37,14.692851,57.518469,170.94319,2596.7036
292.4,52,1026.9,0,0,534.89,14.261448,57.425256,187.99278,2442.8329
292.97,51,1026.5,0,0,535.78,24.775509,60.602678,204.35497,2094.3719
293.13,49,1025.9,0,0,485.94,38.250639,66.573154,218.97927,559.34444
292.95,50,1025.5,0,0,388.04,52.37202,74.636146,231.61849,12.891445
282.57,91,1027.6,0,0,0,81.896149,95.324405,107.05447,171.27389
282.36,92,1027.7,0,0,0,67.53264,84.81827,116.87719,1110.0663
283.82,84,1027.8,0,0,73.87,53.305309,75.365345,127.77078,1927.2006
285.74,69,1027.8,0,0,239.41,39.195158,67.231366,140.28339,2405.3071
287.42,59,1027.8,0,0,379.14,25.705657,61.146938,154.75184,2682.9371
288.99,50,1027.2,0,0,481.49,14.940815,57.810132,170.96888,2720.5597
290.44,49,1027.1,0,0,538.45,14.50241,57.713814,187.93769,2548.5719
291.41,45,1027.1,0,0,542.01,24.896697,60.873827,204.23027,2171.4181
291.83,43,1027.1,0,0,492.17,38.308778,66.818935,218.80741,595.615
291.48,44,1026.3,0,0,393.38,52.393942,74.855381,231.41883,16.017406
281.33,67,1032.2,0,0,0,81.909704,95.537018,107.26299,170.72708
280.7,69,1032.5,0,0,0,67.554289,85.026725,117.0695,1092.8883
282.17,65,1033,0,0,69.42,53.358085,75.600798,127.94293,1870.48
285.56,60,1032.3,0,0,234.07,39.282615,67.488844,140.42441,2319.5222
288.73,54,1031.8,0,0,372.91,25.850734,61.423863,154.84307,2568.7744
290.34,51,1031.4,0,0,476.15,15.187906,58.097601,170.98981,2643.3625
292.61,31,1031.1,0,0,539.34,14.739394,57.997404,187.87961,2472.8327
292.8,33,1031,0,0,542.01,25.015378,61.139597,204.10432,2098.9661
292.86,34,1031,0,0,491.28,38.364295,67.059188,218.63552,549.81833
292.67,35,1030,0,0,391.6,52.413057,75.069043,231.21983,15.31717
280.94,36,1031.1,0,0,0,81.925788,95.748376,107.46698,160.22743
280.68,33,1031.5,0,0,0,67.579188,85.233591,117.25596,1094.4347
281.74,34,1031.6,0,0,69.42,53.414592,75.834749,128.10898,1903.3239
284.58,33,1031.3,0,0,237.63,39.373732,67.744057,140.55924,2366.2903
288.22,28,1030.2,0,0,379.14,25.99883,61.697546,154.92847,2567.7933
290.78,28,1029.3,0,0,484.16,15.434044,58.380831,171.00605,2607.4288
293.43,21,1028.4,0,0,544.68,14.972538,58.275994,187.81857,2471.6639
294.25,19,1027.3,0,0,547.35,25.131459,61.399952,203.97712,2098.9036
294.46,19,1026.9,0,0,496.62,38.417116,67.293871,218.4636,523.50056
293.94,20,1026.4,0,0,396.05,52.429319,75.277084,231.02153,17.416111
280.65,30,1027.3,0,0,0,81.948717,95.961768,107.6636,148.77778
280.48,28,1027.3,0,0,0,67.607313,85.438786,117.43651,1058.2073
281.97,27,1027.2,0,0,66.75,53.474733,76.06705,128.26888,1944.2381
284.81,27,1027.3,0,0,235.85,39.468344,67.996826,140.68782,2385.9316
288.28,25,1025.8,0,0,377.36,26.149631,61.967786,155.00803,2601.5933
290.82,22,1025.3,0,0,482.38,15.678682,58.659616,171.01762,2666.1872
293.43,24,1024.2,0,0,535.78,15.201332,58.549385,187.75466,2500.4902
294.21,21,1023.5,0,0,539.34,25.244709,61.654715,203.84877,2090.3642
294.36,19,1023.3,0,0,489.5,38.46713,67.522833,218.29176,554.48818
293.49,21,1022.8,0,0,389.82,52.442675,75.479393,230.82401,20.071111
280.57,33,1024.8,0,0,0,81.973467,96.173165,107.85593,133.03556
280.15,35,1025.4,0,0,0,67.638567,85.642185,117.61111,1028.9506
281.03,39,1025.6,0,0,63.19,53.538415,76.297627,128.42264,1889.7278
284.46,37,1025.6,0,0,230.51,39.566311,68.247094,140.81023,2360.8703
288.26,31,1024.3,0,0,372.91,26.302945,62.234548,155.08184,2610.6869
290.28,27,1023.5,0,0,477.93,15.921867,58.933945,171.02461,2645.2719
291.33,29,1023.8,0,0,526.88,15.426035,58.817577,187.68788,2491.1983
292.07,27,1023.2,0,0,530.44,25.355079,61.903882,203.71926,2068.3786
292.32,26,1023.2,0,0,479.71,38.514279,67.746058,218.11999,575.61333
291.94,27,1022.9,0,0,380.92,52.336978,75.602261,230.53379,28.548023
279.91,71,1029.1,0,0,0,81.88388,96.292532,108.11853,131.93644
279.1,75,1029.8,0,0,0,67.672936,85.843735,117.7797,945.81861
280.03,73,1030.1,0,0,66.75,53.605532,76.526331,128.57021,1891.3403
283.54,60,1030.3,0,0,234.96,39.66746,68.494687,140.92642,2344.1827
286.76,52,1029.4,0,0,372.91,26.458466,62.497643,155.1499,2592.0347
288.6,45,1028.9,0,0,474.37,16.163113,59.203623,171.02706,2554.0569
289.82,38,1029.7,0,0,525.99,15.646211,59.080388,187.61833,2331.8964
289.68,41,1029.6,0,0,527.77,25.462358,62.14729,203.58869,1597.3989
289.79,40,1029.5,0,0,479.71,38.558463,67.963409,217.94839,618.6294
289.41,41,1029,0,0,385.37,52.461376,75.867172,230.43217,63.68121
277.71,93,1033.3,0,0,0,81.917133,96.503626,108.29898,119.54096
277.51,94,1033.8,0,0,0,67.7104,86.043398,117.94223,863.31917
279.72,92,1033.4,0,0,55.18,53.675977,76.753049,128.71157,1861.7097
283.23,77,1032.4,0,0,218.05,39.771628,68.73949,141.03641,2339.4042
286.1,61,1031.7,0,0,357.78,26.615948,62.756959,155.21225,2547.7544
287.99,53,1030.9,0,0,461.02,16.402222,59.46855,171.02501,2589.4285
288.89,48,1030.6,0,0,519.76,15.861783,59.337728,187.54605,2443.0534
290.01,44,1029.5,0,0,522.43,25.566424,62.38486,203.45711,2017.5975
290.65,40,1029.5,0,0,472.59,38.59961,68.174814,217.77702,573.55889
290.51,41,1028.3,0,0,373.8,52.465532,76.051707,230.2372,27.892778
278.22,65,1028.8,0,0,0,81.83593,96.622456,108.54964,105.49856
278.03,61,1029,0,0,0,67.750952,86.241173,118.09869,850.73685
279.27,55,1028.7,0,0,54.29,53.749642,76.977689,128.84674,1871.3233
282.33,49,1028.1,0,0,218.05,39.878663,68.981419,141.14027,2341.9081
285.72,41,1026.6,0,0,358.67,26.77519,63.01243,155.26898,2558.9606
287.92,35,1025.4,0,0,463.69,16.639182,59.728682,171.01857,2611.7934
290.34,33,1025.3,0,0,517.09,16.072865,59.589567,187.4711,2470.7916
291.08,31,1024.1,0,0,520.65,25.667209,62.616562,203.32454,2062.0588
291.32,30,1023.5,0,0,469.92,38.637664,68.38024,217.60591,591.26963
291.05,32,1023.1,0,0,371.13,52.467562,76.230908,230.04393,25.258611
277.97,85,1025.7,0,0,0,81.52335,96.559095,108.94632,99.902424
277.33,90,1026.5,0,0,0,67.794675,86.437133,118.24898,802.4675
278.15,86,1026.4,0,0,49.84,53.826406,77.200075,128.97563,1826.1867
281.82,69,1025.3,0,0,210.93,39.988368,69.220265,141.23793,2352.4367
285.34,56,1024.4,0,0,350.66,26.935843,63.263822,155.32007,2575.9782
286.9,51,1023.7,0,0,454.79,16.873354,59.983773,171.00774,2645.8714
288.31,39,1023.5,0,0,510.86,16.278882,59.83567,187.39355,2529.3766
288.93,38,1022.7,0,0,515.31,25.764473,62.842193,203.1911,2123.1317
289.11,37,1022.6,0,0,465.47,38.672525,68.579522,217.4352,591.59744
288.73,38,1022.4,0,0,368.46,52.466254,76.403809,229.85167,26.015485
275.96,94,1028.1,0,0,0,81.685404,96.858313,109.03287,101.91768
275.7,93,1028.4,0,0,0,67.841637,86.631405,118.39313,790.20158
277.33,79,1028.4,0,0,54.29,53.906162,77.420155,129.09833,1817.4116
281.2,61,1027.6,0,0,221.61,40.10061,69.456009,141.3295,2366.2103
284.4,48,1026.7,0,0,361.34,27.097793,63.511153,155.36564,2543.735
286.91,40,1026.3,0,0,464.58,17.105052,60.233876,170.99264,2673.1679
287.95,34,1025.8,0,0,515.31,16.480281,60.076104,187.31346,2547.4292
288.6,32,1025.6,0,0,520.65,25.85824,63.061807,203.05679,2104.9455
288.77,32,1025.9,0,0,473.48,38.704164,68.772691,217.26486,659.01694
288.34,33,1025.5,0,0,378.25,52.379977,76.519938,229.59298,56.975141
276.95,49,1030.5,0,0,0,82.093416,97.343012,108.95595,122.73136
276.69,49,1030.5,0,0,0,67.871695,86.810597,118.54657,159.58794
282.55,38,1029.7,0,0,200.25,40.215193,69.688441,141.41493,2193.7681
285.28,33,1028.6,0,0,342.65,27.260697,63.754188,155.40569,2503.6856
287.67,28,1027.8,0,0,446.78,17.333657,60.478747,170.9733,2537.5647
289.78,50,1027,0,0,496.62,16.67648,60.310636,187.23089,2082.9414
290.74,44,1026.5,0,0,501.96,25.948266,63.275201,202.92172,2020.9667
291.13,40,1026.5,0,0,453.01,38.73248,68.959586,217.09504,586.52722
290.65,44,1026.3,0,0,356.89,51.987286,76.436481,229.09289,31.918155
280.87,96,1030.3,0,0,0,82.02885,97.458662,109.18036,99.04738
280.48,99,1031,0,0,0,67.945833,87.015533,118.66272,727.07255
281.73,91,1030.6,0,0,45.39,54.074167,77.852772,129.32491,1559.9368
285.16,74,1030.8,0,0,192.24,40.331962,69.917471,141.49426,2115.8841
287.56,63,1030.7,0,0,293.7,27.42436,63.992853,155.44027,2453.5392
289.49,53,1030,0,0,380.03,17.559124,60.718331,170.94979,2548.6731
291.15,46,1029.8,0,0,487.72,16.867572,60.539224,187.14591,2375.9012
291.89,44,1029.4,0,0,491.28,26.034492,63.482339,202.78594,2003.9314
292.06,44,1029,0,0,446.78,38.757422,69.140167,216.92577,569.05
291.72,45,1028.9,0,0,351.55,52.209357,76.737536,229.09313,18.137215
280.67,83,1031.9,0,0,0,81.792071,97.438074,109.51242,66.180606
280.49,83,1032.3,0,0,0,68.003328,87.205748,118.78811,417.32928
281.55,77,1031.8,0,0,45.39,54.162192,78.065107,129.42879,1502.5198
284.99,64,1031.7,0,0,203.81,40.450761,70.142995,141.56752,1818.556
